agency_name,stop_id,ZDEr_ID_REF_A,ID_LINE
SNCF,StopPoint:76:730,418465,
SNCF,StopPoint:76:615,418421,
SNCF,StopPoint:76:617,418775,
SNCF,StopPoint:76:618,418775,
SNCF,StopPoint:76:625,418481,
SNCF,StopPoint:76:341,418638,C01885
SNCF,StopPoint:76:763,411311,
SNCF,StopPoint:76:808,418752,
SNCF,StopPoint:76:866,418475,
SNCF,StopPoint:76:867,418468,
SNCF,StopPoint:76:34,418628,C01683
SNCF,StopPoint:76:37,418669,C01683
SNCF,StopPoint:76:39,418617,C01683
SNCF,StopPoint:76:43,418606,C01683
SNCF,StopPoint:76:662,418692,C01683
SNCF,StopPoint:76:450,418621,
SNCF,StopPoint:76:455,418765,
SNCF,StopPoint:76:459,418467,
SNCF,StopPoint:76:461,418657,
SNCF,StopPoint:76:490,418399,
SNCF,StopPoint:76:492,418570,
SNCF,StopPoint:76:449,418621,
SNCF,StopPoint:76:452,418722,
SNCF,StopPoint:76:464,418539,
SNCF,StopPoint:76:503,418393,
SNCF,StopPoint:76:456,418765,
SNCF,StopPoint:76:339,418471,
SNCF,StopPoint:76:475,418804,
SNCF,StopPoint:76:477,418525,
SNCF,StopPoint:76:483,418470,
SNCF,StopPoint:76:484,418470,
SNCF,StopPoint:76:485,418429,
SNCF,StopPoint:76:444,41523,
SNCF,StopPoint:76:505,418797,C01847
Sol'R,StopPoint:48:5181,16293,C00009
Sol'R,StopPoint:48:5187,16299,C00009
RATP,StopPoint:59:5121337,9978,C01481
RATP,StopPoint:59:5150751,36039,C01481
RATP,StopPoint:59:4024867,29271,C01485
RATP,StopPoint:59:4025009,25239,C01485
RATP,StopPoint:59:4532996,35998,C01485
RATP,StopPoint:59:4532997,36000,C01485
RATP,StopPoint:59:4533002,36004,C01485
RATP,StopPoint:59:4024242,36769,C01324
RATP,StopPoint:59:4024403,39366,C01324
RATP,StopPoint:59:4024406,24920,C01324
RATP,StopPoint:59:4024999,25233,C01324
RATP,StopPoint:59:4025020,36767,C01324
RATP,StopPoint:59:4025027,36885,C01324
RATP,StopPoint:59:4025029,8375,C01324
RATP,StopPoint:59:4532997,36000,C01324
RATP,StopPoint:59:5419722,8011,C01324
RATP,StopPoint:59:5727694,37134,C01324
RATP,StopPoint:59:4024420,24914,C01488
RATP,StopPoint:59:4024468,30171,C01488
RATP,StopPoint:59:4533026,36031,C01488
RATP,StopPoint:59:4533027,36021,C01488
RATP,StopPoint:59:4533033,36022,C01488
RATP,StopPoint:59:4533034,20244,C01488
RATP,StopPoint:59:4533036,20246,C01488
RATP,StopPoint:59:4533037,20243,C01488
RATP,StopPoint:59:4533046,20238,C01488
RATP,StopPoint:59:4533047,36007,C01488
RATP,StopPoint:59:4533048,36009,C01488
RATP,StopPoint:59:4533049,36006,C01488
RATP,StopPoint:59:4533052,36018,C01488
RATP,StopPoint:59:5816774,35892,C01326
RATP,StopPoint:59:5816778,37233,C01326
RATP,StopPoint:59:5816779,22955,C01326
RATP,StopPoint:59:5816806,8386,C01326
RATP,StopPoint:59:5816814,35907,C01326
RATP,StopPoint:59:6252046,35893,C01326
RATP,StopPoint:59:4377611,22915,C01821
RATP,StopPoint:59:4377613,29771,C01821
RATP,StopPoint:59:4395003,18240,C01821
RATP,StopPoint:59:4395004,29867,C01821
RATP,StopPoint:59:6251841,423964,C01821
RATP,StopPoint:59:6251908,28383,C01821
RATP,StopPoint:59:6251914,35896,C01821
RATP,StopPoint:59:6251916,35899,C01821
RATP,StopPoint:59:6251925,35903,C01821
RATP,StopPoint:59:6251933,423986,C01821
RATP,StopPoint:59:6251733,37230,C01710
RATP,StopPoint:59:6251955,23008,C01710
RATP,StopPoint:59:6251956,29997,C01710
RATP,StopPoint:59:6251957,23023,C01710
RATP,StopPoint:59:6251959,35908,C01710
RATP,StopPoint:59:6251961,23018,C01710
RATP,StopPoint:59:6251970,35911,C01710
RATP,StopPoint:59:6251985,23025,C01710
RATP,StopPoint:59:6252059,423991,C01710
RATP,StopPoint:59:6252063,23006,C01710
RATP,StopPoint:59:6251731,8372,C01327
RATP,StopPoint:59:6251733,37230,C01327
RATP,StopPoint:59:6251734,28617,C01327
RATP,StopPoint:59:6251735,37232,C01327
RATP,StopPoint:59:6252057,413379,C01327
RATP,StopPoint:59:6252061,8385,C01327
RATP,StopPoint:59:4373695,19856,C01328
RATP,StopPoint:59:4373696,28619,C01328
RATP,StopPoint:59:4373698,23174,C01328
RATP,StopPoint:59:4373702,30021,C01328
RATP,StopPoint:59:4373711,19858,C01328
RATP,StopPoint:59:4373728,30025,C01328
RATP,StopPoint:59:6053474,28624,C01328
RATP,StopPoint:59:6251712,8312,C01328
RATP,StopPoint:59:3672168,36503,C01329
RATP,StopPoint:59:3690050,36949,C01329
RATP,StopPoint:59:3690076,37068,C01329
RATP,StopPoint:59:3690078,37073,C01329
RATP,StopPoint:59:3908823,24497,C01649
RATP,StopPoint:59:4574178,27422,C01649
RATP,StopPoint:59:4574180,9551,C01649
RATP,StopPoint:59:3754265,28021,C01330
RATP,StopPoint:59:3754276,26776,C01330
RATP,StopPoint:59:3754283,24156,C01330
RATP,StopPoint:59:3754285,24145,C01330
RATP,StopPoint:59:3754290,28223,C01330
RATP,StopPoint:59:3754291,41630,C01330
RATP,StopPoint:59:3690235,25241,C01331
RATP,StopPoint:59:3749994,40800,C01332
RATP,StopPoint:59:3749996,34211,C01332
RATP,StopPoint:59:3749997,26198,C01332
RATP,StopPoint:59:3750000,22067,C01332
RATP,StopPoint:59:3750005,40227,C01332
RATP,StopPoint:59:3750011,24590,C01332
RATP,StopPoint:59:3750014,22069,C01332
RATP,StopPoint:59:3750016,24587,C01332
RATP,StopPoint:59:3750027,24668,C01333
RATP,StopPoint:59:3750038,10189,C01333
RATP,StopPoint:59:3750047,37320,C01333
RATP,StopPoint:59:3616869,26243,C01334
RATP,StopPoint:59:5726237,25463,C01246
RATP,StopPoint:59:5726239,26985,C01246
RATP,StopPoint:59:5726261,28337,C01246
RATP,StopPoint:59:5726263,28342,C01246
Filéo,StopPoint:88:751,38182,C01671
Genovebus,StopPoint:49:50630,11700,C00086
Genovebus,StopPoint:49:52930,3940,C00086
Genovebus,StopPoint:49:63681,29407,C00086
Genovebus,StopPoint:49:51990,11842,C00086
Genovebus,StopPoint:49:50311,11662,C00087
Genovebus,StopPoint:49:54160,12043,C00086
Genovebus,StopPoint:49:51121,11744,C00086
Genovebus,StopPoint:49:51420,11781,C00086
Goëlys,StopPoint:6:182,38346,C00245
Goëlys,StopPoint:6:181,40303,C00245
Genovebus,StopPoint:49:59381,420019,C01706
Genovebus,StopPoint:49:53900,12013,C01706
Goëlys,StopPoint:6:124,38304,C00245
Goëlys,StopPoint:6:113,423801,C00245
Genovebus,StopPoint:49:53911,12016,C01706
Genovebus,StopPoint:49:53301,2301,C01706
Genovebus,StopPoint:49:63580,29405,C01706
Goëlys,StopPoint:6:179,423581,C00245
Genovebus,StopPoint:49:51572,11801,C01703
Genovebus,StopPoint:49:52751,11902,C01703
Genovebus,StopPoint:49:52931,3939,C01703
Genovebus,StopPoint:49:50310,11661,C01703
Genovebus,StopPoint:49:54161,12044,C01703
Genovebus,StopPoint:49:52020,8492,C01703
Genovebus,StopPoint:49:53990,3981,C01703
Genovebus,StopPoint:49:51420,11781,C01703
Genovebus,StopPoint:49:51120,11743,C01703
Genovebus,StopPoint:49:51160,11750,C01704
Genovebus,StopPoint:49:54260,12052,C00087
Genovebus,StopPoint:49:52911,11922,C00087
Genovebus,StopPoint:49:50090,11635,C00088
Genovebus,StopPoint:49:50832,29382,C00088
Genovebus,StopPoint:49:50241,11653,C00088
Genovebus,StopPoint:49:50833,29383,C00088
Genovebus,StopPoint:49:59501,36538,C00087
Genovebus,StopPoint:49:54160,12043,C00087
Genovebus,StopPoint:49:51120,11743,C00087
Genovebus,StopPoint:49:51340,11770,C00087
Goëlys,StopPoint:6:185,423768,C00254
Goëlys,StopPoint:6:18,38228,C00254
Goëlys,StopPoint:6:19,423822,C00254
Goëlys,StopPoint:6:179,423581,C00254
Goëlys,StopPoint:6:219,423551,C00254
Filéo,StopPoint:88:430,40906,C01670
Filéo,StopPoint:88:432,424255,C01670
Filéo,StopPoint:88:517,41795,C01670
Filéo,StopPoint:88:49,425001,C01670
Filéo,StopPoint:88:419,419499,C01670
Filéo,StopPoint:88:57,39013,C01670
Filéo,StopPoint:88:490,19280,C01670
Filéo,StopPoint:88:69,39024,C01670
Filéo,StopPoint:88:6,37951,C01670
Filéo,StopPoint:88:46,424251,C01670
Goëlys,StopPoint:6:91,38280,C00253
Goëlys,StopPoint:6:44,42062,C00252
Goëlys,StopPoint:6:31,38242,C00252
Goëlys,StopPoint:6:76,423744,C00253
Goëlys,StopPoint:6:85,38272,C00252
Goëlys,StopPoint:6:90,38278,C00252
Goëlys,StopPoint:6:218,415844,C00253
Goëlys,StopPoint:6:87,38273,C00252
Goëlys,StopPoint:6:285,423867,C00253
Goëlys,StopPoint:6:82,38271,C00252
Goëlys,StopPoint:6:215,40306,C00250
Goëlys,StopPoint:6:48,423813,C00251
Goëlys,StopPoint:6:26,423843,C00251
Goëlys,StopPoint:6:47,38252,C00251
Goëlys,StopPoint:6:208,38356,C00250
Goëlys,StopPoint:6:28,423825,C00250
Goëlys,StopPoint:6:219,423551,C00250
Goëlys,StopPoint:6:27,38235,C00250
Goëlys,StopPoint:6:30,423846,C00251
Goëlys,StopPoint:6:64,38258,C00249
Genovebus,StopPoint:49:50631,11701,C01706
Genovebus,StopPoint:49:50630,11700,C01706
Genovebus,StopPoint:49:50851,11727,C01706
Genovebus,StopPoint:49:51400,11776,C01704
Genovebus,StopPoint:49:52750,11902,C01705
Genovebus,StopPoint:49:52751,11902,C01705
Genovebus,StopPoint:49:50730,11712,C01705
Genovebus,StopPoint:49:50833,29383,C01705
Genovebus,StopPoint:49:51350,11772,C01705
Genovebus,StopPoint:49:52231,11869,C01705
Goëlys,StopPoint:6:140,423834,C00254
Goëlys,StopPoint:6:129,38308,C00254
Goëlys,StopPoint:6:152,38326,C00254
Goëlys,StopPoint:6:145,423800,C00254
Goëlys,StopPoint:6:127,38312,C00254
Goëlys,StopPoint:6:143,38317,C00254
Goëlys,StopPoint:6:122,38300,C00254
Goëlys,StopPoint:6:126,38305,C00254
Goëlys,StopPoint:6:149,38322,C00254
Goëlys,StopPoint:6:116,38287,C00254
Goëlys,StopPoint:6:54,423854,C00254
Goëlys,StopPoint:6:29,423821,C00254
Goëlys,StopPoint:6:46,37984,C00254
Goëlys,StopPoint:6:73,38262,C00254
Goëlys,StopPoint:6:169,423531,C00255
Goëlys,StopPoint:6:148,423771,C00255
Réseau du Canton de Perthes,StopPoint:28:159,30316,C00812
Réseau du Canton de Perthes,StopPoint:28:190,30337,C00812
Réseau du Canton de Perthes,StopPoint:28:2,30229,C00812
Réseau du Canton de Perthes,StopPoint:28:204,30343,C00812
Réseau du Canton de Perthes,StopPoint:28:232,30361,C00812
Réseau du Canton de Perthes,StopPoint:28:238,30364,C00812
Réseau du Canton de Perthes,StopPoint:28:299,30398,C00812
Réseau du Canton de Perthes,StopPoint:28:308,30406,C00812
Réseau du Canton de Perthes,StopPoint:28:389,30435,C00812
Réseau du Canton de Perthes,StopPoint:28:410,30440,C00812
Réseau du Canton de Perthes,StopPoint:28:415,30445,C00812
Réseau du Canton de Perthes,StopPoint:28:58,30258,C00812
Réseau du Canton de Perthes,StopPoint:28:65,30265,C00812
Réseau du Canton de Perthes,StopPoint:28:72,30269,C00812
Réseau du Canton de Perthes,StopPoint:28:73,30270,C00812
Réseau du Canton de Perthes,StopPoint:28:75,30272,C00812
Réseau du Canton de Perthes,StopPoint:28:83,30274,C00812
Réseau du Canton de Perthes,StopPoint:28:122,30301,C00814
Réseau du Canton de Perthes,StopPoint:28:177,30328,C00814
Réseau du Canton de Perthes,StopPoint:28:301,30400,C00814
Réseau du Canton de Perthes,StopPoint:28:386,30433,C00814
Réseau du Canton de Perthes,StopPoint:28:82,30273,C00814
Réseau du Canton de Perthes,StopPoint:28:91,30281,C00814
SAVAC,StopPoint:24:15300,421413,C01892
SAVAC,StopPoint:24:15301,37215,C01892
SAVAC,StopPoint:24:15304,421418,C01892
SAVAC,StopPoint:24:15313,421432,C01892
SAVAC,StopPoint:24:15314,421452,C01892
RATP,StopPoint:59:6041799,28088,C01148
RATP,StopPoint:59:6041800,416594,C01148
RATP,StopPoint:59:6041807,421933,C01148
RATP,StopPoint:59:6041811,28105,C01148
RATP,StopPoint:59:6041819,22418,C01148
RATP,StopPoint:59:6041820,28079,C01148
RATP,StopPoint:59:6041831,11541,C01148
RATP,StopPoint:59:6041833,421929,C01148
RATP,StopPoint:59:3686080,21682,C01149
RATP,StopPoint:59:3686081,26019,C01149
RATP,StopPoint:59:3686082,26013,C01149
RATP,StopPoint:59:3708134,30002,C01149
RATP,StopPoint:59:3708137,26413,C01149
RATP,StopPoint:59:4028812,22608,C01149
RATP,StopPoint:59:4028814,7819,C01149
RATP,StopPoint:59:4028819,22595,C01149
RATP,StopPoint:59:4028833,26021,C01149
RATP,StopPoint:59:4614213,26412,C01149
RATP,StopPoint:59:4614217,27633,C01149
RATP,StopPoint:59:4614221,36324,C01149
RATP,StopPoint:59:4614241,36319,C01149
RATP,StopPoint:59:4614244,36257,C01149
RATP,StopPoint:59:4614247,19865,C01149
RATP,StopPoint:59:4614250,36317,C01149
RATP,StopPoint:59:3446794,27636,C01150
RATP,StopPoint:59:3616894,37593,C01150
RATP,StopPoint:59:3616898,36981,C01150
RATP,StopPoint:59:3616902,7825,C01150
RATP,StopPoint:59:3616908,27638,C01150
RATP,StopPoint:59:4364006,7767,C01150
RATP,StopPoint:59:4364008,36972,C01150
RATP,StopPoint:59:4364018,37618,C01150
RATP,StopPoint:59:4364021,37614,C01150
RATP,StopPoint:59:4364033,37623,C01150
RATP,StopPoint:59:4364040,37613,C01150
RATP,StopPoint:59:4364043,37622,C01150
RATP,StopPoint:59:3685711,12391,C01151
RATP,StopPoint:59:3685713,12392,C01151
RATP,StopPoint:59:3687279,26328,C01151
RATP,StopPoint:59:4199324,28746,C01151
RATP,StopPoint:59:4199327,25145,C01151
RATP,StopPoint:59:4199347,25133,C01151
RATP,StopPoint:59:4199356,421200,C01151
RATP,StopPoint:59:4199360,421202,C01151
RATP,StopPoint:59:3681789,39567,C01152
RATP,StopPoint:59:3681796,24037,C01152
RATP,StopPoint:59:3681798,23855,C01152
RATP,StopPoint:59:3681799,11235,C01152
RATP,StopPoint:59:3681801,28135,C01152
RATP,StopPoint:59:3681812,18717,C01152
RATP,StopPoint:59:3681813,28130,C01152
RATP,StopPoint:59:3681815,28125,C01152
RATP,StopPoint:59:3681831,39563,C01152
RATP,StopPoint:59:3681834,7835,C01152
RATP,StopPoint:59:3681836,28136,C01152
RATP,StopPoint:59:3681840,39564,C01152
RATP,StopPoint:59:3681848,25543,C01152
RATP,StopPoint:59:3685682,36135,C01153
RATP,StopPoint:59:3685685,27391,C01153
RATP,StopPoint:59:3685863,420671,C01153
RATP,StopPoint:59:3685869,18795,C01153
RATP,StopPoint:59:3685890,26425,C01153
RATP,StopPoint:59:3685896,37673,C01153
RATP,StopPoint:59:3685898,27395,C01153
RATP,StopPoint:59:3690387,37500,C01153
RATP,StopPoint:59:3690390,27386,C01153
RATP,StopPoint:59:3781622,22421,C01154
RATP,StopPoint:59:3781633,22422,C01154
RATP,StopPoint:59:3781642,39571,C01154
RATP,StopPoint:59:3781652,15122,C01154
RATP,StopPoint:59:3781653,16918,C01154
RATP,StopPoint:59:3781654,39572,C01154
RATP,StopPoint:59:3909038,8095,C01265
RATP,StopPoint:59:3909816,2371,C01265
RATP,StopPoint:59:4473378,35163,C01265
RATP,StopPoint:59:4473379,28589,C01265
RATP,StopPoint:59:5091893,28591,C01265
RATP,StopPoint:59:5091939,24657,C01265
RATP,StopPoint:59:5091944,37221,C01265
RATP,StopPoint:59:5091969,41967,C01265
RATP,StopPoint:59:5091973,24535,C01265
RATP,StopPoint:59:5091977,37222,C01265
RATP,StopPoint:59:5150705,41966,C01265
RATP,StopPoint:59:6408759,35186,C01265
RATP,StopPoint:59:5121013,37039,C01266
RATP,StopPoint:59:5121014,12722,C01266
RATP,StopPoint:59:4377619,18239,C01267
RATP,StopPoint:59:4377622,18238,C01267
RATP,StopPoint:59:4377623,29775,C01267
RATP,StopPoint:59:4377627,29767,C01267
RATP,StopPoint:59:4377628,29768,C01267
RATP,StopPoint:59:4377629,22916,C01267
RATP,StopPoint:59:4377638,28606,C01267
RATP,StopPoint:59:4377645,36715,C01267
RATP,StopPoint:59:4395003,18240,C01267
RATP,StopPoint:59:4395005,29866,C01267
RATP,StopPoint:59:6195769,423698,C01267
RATP,StopPoint:59:3764124,29762,C01268
RATP,StopPoint:59:3764125,29760,C01268
RATP,StopPoint:59:3764127,12237,C01268
RATP,StopPoint:59:3909010,23156,C01268
RATP,StopPoint:59:5121947,12186,C01268
RATP,StopPoint:59:5121949,12155,C01268
RATP,StopPoint:59:5121960,8183,C01268
RATP,StopPoint:59:5121961,27740,C01268
RATP,StopPoint:59:5121964,8182,C01268
RATP,StopPoint:59:5121966,37014,C01268
RATP,StopPoint:59:5121969,8181,C01268
RATP,StopPoint:59:5121980,24540,C01268
RATP,StopPoint:59:5161461,424829,C01268
RATP,StopPoint:59:5976670,28173,C01268
RATP,StopPoint:59:5976681,12661,C01268
RATP,StopPoint:59:3730331,26867,C01270
RATP,StopPoint:59:3730376,26976,C01270
RATP,StopPoint:59:3763974,22870,C01270
RATP,StopPoint:59:3763985,22895,C01270
RATP,StopPoint:59:3763988,22897,C01270
RATP,StopPoint:59:3763992,39614,C01270
RATP,StopPoint:59:3764006,29045,C01270
RATP,StopPoint:59:3764007,8207,C01270
RATP,StopPoint:59:3764027,29328,C01270
RATP,StopPoint:59:4314820,29345,C01270
RATP,StopPoint:59:4378266,39419,C01270
RATP,StopPoint:59:4378268,2284,C01270
RATP,StopPoint:59:4458807,28524,C01270
RATP,StopPoint:59:4472889,2377,C01270
RATP,StopPoint:59:4472891,40794,C01270
RATP,StopPoint:59:4472895,37237,C01270
RATP,StopPoint:59:4890552,22930,C01270
RATP,StopPoint:59:4890625,39735,C01270
RATP,StopPoint:59:4890644,413259,C01270
RATP,StopPoint:59:4890647,30020,C01270
RATP,StopPoint:59:4890700,20422,C01270
RATP,StopPoint:59:6041873,40798,C01270
RATP,StopPoint:59:6041874,8210,C01270
RATP,StopPoint:59:6041875,28818,C01270
RATP,StopPoint:59:6049601,422036,C01270
RATP,StopPoint:59:4472891,40794,C01271
RATP,StopPoint:59:4890638,28822,C01271
RATP,StopPoint:59:4890644,413259,C01271
RATP,StopPoint:59:4890647,30020,C01271
RATP,StopPoint:59:4890648,10088,C01271
RATP,StopPoint:59:4890678,28815,C01271
RATP,StopPoint:59:4890680,40793,C01271
RATP,StopPoint:59:6041838,422947,C01271
RATP,StopPoint:59:6041860,8311,C01271
RATP,StopPoint:59:6041877,28819,C01271
RATP,StopPoint:59:6041880,8309,C01271
RATP,StopPoint:59:6041908,2375,C01271
RATP,StopPoint:59:6049601,422036,C01271
RATP,StopPoint:59:6251714,2383,C01271
RATP,StopPoint:59:3664388,26910,C01272
RATP,StopPoint:59:3688529,27058,C01272
RATP,StopPoint:59:3688548,36988,C01272
RATP,StopPoint:59:4117623,25113,C01272
RATP,StopPoint:59:3741051,40094,C01273
RATP,StopPoint:59:3741052,39805,C01273
RATP,StopPoint:59:3741062,27484,C01273
RATP,StopPoint:59:3741068,24693,C01273
RATP,StopPoint:59:3741075,7981,C01273
RATP,StopPoint:59:3741084,25212,C01273
RATP,StopPoint:59:3741093,26588,C01273
RATP,StopPoint:59:5991320,36522,C01273
RATP,StopPoint:59:3450613,12838,C01274
RATP,StopPoint:59:3450666,39915,C01274
RATP,StopPoint:59:3616901,20513,C01274
RATP,StopPoint:59:3616904,28520,C01274
RATP,StopPoint:59:3616905,9975,C01274
RATP,StopPoint:59:3682306,36266,C01274
RATP,StopPoint:59:3682310,27827,C01274
RATP,StopPoint:59:3682642,25861,C01274
RATP,StopPoint:59:3682820,36286,C01274
Sol'R,StopPoint:48:5193,16304,C00009
Sol'R,StopPoint:48:5205,16313,C00009
Sol'R,StopPoint:48:5367,16411,C00009
Sol'R,StopPoint:48:5496,16487,C00009
Sol'R,StopPoint:48:5230,16329,C00012
Sol'R,StopPoint:48:5604,16547,C00012
Sol'R,StopPoint:48:5617,16549,C00012
Sol'R,StopPoint:48:5626,16553,C00012
Sol'R,StopPoint:48:5633,16559,C00012
Sol'R,StopPoint:48:5096,16248,C00014
Sol'R,StopPoint:48:5143,16270,C00014
Sol'R,StopPoint:48:5156,16278,C00014
Sol'R,StopPoint:48:5551,16511,C00014
Sol'R,StopPoint:48:5554,6600,C00014
Sol'R,StopPoint:48:5007,16194,C00018
Sol'R,StopPoint:48:5010,16196,C00018
Sol'R,StopPoint:48:5152,16274,C00018
Sol'R,StopPoint:48:5156,16278,C00018
Sol'R,StopPoint:48:5307,16375,C00018
Sol'R,StopPoint:48:5311,6425,C00018
Sol'R,StopPoint:48:5553,16513,C00018
Sol'R,StopPoint:48:5625,22481,C00018
Sol'R,StopPoint:48:6216,24968,C00018
Sol'R,StopPoint:48:5010,16196,C00020
Sol'R,StopPoint:48:5644,16568,C00024
Sol'R,StopPoint:48:5053,16218,C00025
Sol'R,StopPoint:48:5080,16240,C00025
Sol'R,StopPoint:48:5097,16249,C00025
Sol'R,StopPoint:48:5238,16331,C00025
Sol'R,StopPoint:48:5242,16334,C00025
Sol'R,StopPoint:48:5603,16546,C00025
Sol'R,StopPoint:48:5057,16222,C00026
Sol'R,StopPoint:48:5293,16365,C00026
Sol'R,StopPoint:48:5295,16367,C00026
Sol'R,StopPoint:48:5594,16541,C00026
Sol'R,StopPoint:48:5601,16544,C00026
Sol'R,StopPoint:48:5917,16592,C00026
Sol'R,StopPoint:52:2925,6409,C01053
Sol'R,StopPoint:52:3020,6428,C01053
Sol'R,StopPoint:52:14664,6825,C01064
Sol'R,StopPoint:52:1593,6166,C01064
Sol'R,StopPoint:52:1640,6198,C01064
Sol'R,StopPoint:52:1684,6204,C01064
Sol'R,StopPoint:52:2278,6307,C01064
Sol'R,StopPoint:52:2279,6308,C01064
Sol'R,StopPoint:52:2916,6406,C01064
Sol'R,StopPoint:52:2927,6411,C01064
Sol'R,StopPoint:52:2930,6414,C01064
Sol'R,StopPoint:52:3019,6427,C01064
Sol'R,StopPoint:52:3736,6533,C01064
Sol'R,StopPoint:52:3748,6538,C01064
Sol'R,StopPoint:52:3981,6553,C01064
Sol'R,StopPoint:52:3997,6559,C01064
Sol'R,StopPoint:52:4000,8559,C01064
Sol'R,StopPoint:52:4427,6599,C01064
Sol'R,StopPoint:52:4437,6603,C01064
Sol'R,StopPoint:52:5412,6781,C01064
Sol'R,StopPoint:52:999,6103,C01064
SQYBUS,StopPoint:41:5818,20548,C01521
SQYBUS,StopPoint:41:5838,20566,C01521
SQYBUS,StopPoint:41:5841,20569,C01521
SQYBUS,StopPoint:41:5844,20572,C01521
SQYBUS,StopPoint:41:5869,20595,C01521
SQYBUS,StopPoint:41:5875,20601,C01521
SQYBUS,StopPoint:41:5885,20606,C01521
SQYBUS,StopPoint:41:5899,20620,C01521
SQYBUS,StopPoint:41:5908,20629,C01521
SQYBUS,StopPoint:41:5911,5894,C01521
SQYBUS,StopPoint:41:6505,21052,C01521
SQYBUS,StopPoint:41:6531,21078,C01521
SQYBUS,StopPoint:41:6615,23895,C01521
SQYBUS,StopPoint:41:5832,20560,C01523
SQYBUS,StopPoint:41:5859,20585,C01523
SQYBUS,StopPoint:41:5866,35444,C01523
SQYBUS,StopPoint:41:6001,20702,C01523
SQYBUS,StopPoint:41:6020,4370,C01523
SQYBUS,StopPoint:41:6086,4413,C01523
SQYBUS,StopPoint:41:6507,21054,C01523
SQYBUS,StopPoint:41:6551,21096,C01523
SQYBUS,StopPoint:41:6552,21097,C01523
SQYBUS,StopPoint:41:6571,21104,C01523
SQYBUS,StopPoint:41:6574,21105,C01523
SQYBUS,StopPoint:41:6577,21108,C01523
SQYBUS,StopPoint:41:6609,23046,C01523
SQYBUS,StopPoint:41:6620,23900,C01523
SQYBUS,StopPoint:41:5917,20638,C01524
SQYBUS,StopPoint:41:5985,4362,C01524
SQYBUS,StopPoint:41:5986,4363,C01524
SQYBUS,StopPoint:41:6056,5885,C01524
SQYBUS,StopPoint:41:5957,20675,C01525
SQYBUS,StopPoint:41:6037,4376,C01525
SQYBUS,StopPoint:41:6038,4377,C01525
SQYBUS,StopPoint:41:6043,20724,C01525
SQYBUS,StopPoint:41:6050,4385,C01525
SQYBUS,StopPoint:41:5919,20640,C01526
SQYBUS,StopPoint:41:5955,20673,C01526
SQYBUS,StopPoint:41:5956,20674,C01526
SQYBUS,StopPoint:41:6043,20724,C01526
SQYBUS,StopPoint:41:5844,20572,C01527
SQYBUS,StopPoint:41:5846,20574,C01527
RATP,StopPoint:59:5726264,28341,C01246
RATP,StopPoint:59:5726266,25468,C01246
RATP,StopPoint:59:5726285,40014,C01246
RATP,StopPoint:59:5726310,25467,C01246
RATP,StopPoint:59:5150235,26997,C01247
RATP,StopPoint:59:5150257,2134,C01247
RATP,StopPoint:59:5150258,30047,C01247
RATP,StopPoint:59:5150272,26999,C01247
RATP,StopPoint:59:5150276,30051,C01247
RATP,StopPoint:59:5150287,30056,C01247
RATP,StopPoint:59:6000774,421886,C01247
RATP,StopPoint:59:3877787,28811,C01248
RATP,StopPoint:59:3877789,28784,C01248
RATP,StopPoint:59:3877793,23732,C01248
RATP,StopPoint:59:3877794,36786,C01248
RATP,StopPoint:59:4473061,23749,C01248
RATP,StopPoint:59:5653471,420053,C01248
RATP,StopPoint:59:6187539,23804,C01248
RATP,StopPoint:59:6187540,23808,C01248
RATP,StopPoint:59:6187541,23806,C01248
RATP,StopPoint:59:6187544,28814,C01248
RATP,StopPoint:59:6187546,39379,C01248
RATP,StopPoint:59:6195713,7895,C01248
RATP,StopPoint:59:4473061,23749,C01997
RATP,StopPoint:59:6187506,423167,C01997
RATP,StopPoint:59:6187519,27258,C01997
RATP,StopPoint:59:6187521,27265,C01997
RATP,StopPoint:59:6187537,23807,C01997
RATP,StopPoint:59:6187540,23808,C01997
RATP,StopPoint:59:6187541,23806,C01997
RATP,StopPoint:59:6187542,28813,C01997
RATP,StopPoint:59:6187564,423160,C01997
RATP,StopPoint:59:6187571,34687,C01997
RATP,StopPoint:59:4472734,34134,C01249
RATP,StopPoint:59:5081757,41953,C01249
RATP,StopPoint:59:5081768,2360,C01249
RATP,StopPoint:59:5150779,15189,C01249
RATP,StopPoint:59:5150790,40183,C01249
RATP,StopPoint:59:5150794,413196,C01249
RATP,StopPoint:59:5150798,40179,C01249
RATP,StopPoint:59:5150799,40185,C01249
RATP,StopPoint:59:5150804,2260,C01249
RATP,StopPoint:59:5150809,413186,C01249
RATP,StopPoint:59:5150810,40190,C01249
RATP,StopPoint:59:5150812,413180,C01249
RATP,StopPoint:59:5150813,413190,C01249
RATP,StopPoint:59:5150824,41644,C01249
RATP,StopPoint:59:5150838,40172,C01249
RATP,StopPoint:59:5150862,413191,C01249
RATP,StopPoint:59:4023508,23815,C01250
RATP,StopPoint:59:4008137,10112,C01251
RATP,StopPoint:59:4211748,25443,C01251
RATP,StopPoint:59:4211816,28972,C01251
RATP,StopPoint:59:4226302,8275,C01251
RATP,StopPoint:59:4226780,37498,C01251
RATP,StopPoint:59:4226785,8280,C01251
RATP,StopPoint:59:5726500,28974,C01251
RATP,StopPoint:59:5726501,28966,C01251
RATP,StopPoint:59:5726502,413211,C01251
RATP,StopPoint:59:5726510,39648,C01251
