MonitoringRef_ZDE,reflex_lda_id,reflex_lda_nom,reflex_zdl_id,reflex_zdl_nom,reflex_zde_id,reflex_zde_nom,gtfs_stop_id,Lineref,gtfs_line_name,codifligne_line_id,codifligne_line_externalcode,destination_code,codifligne_network_name,gtfs_agency,opendata_date,Dispo,reflex_zde_x,reflex_zde_y,xy,
STIF:StopPoint:Q:8660:,66645,La Bussie,43517,La Bussie,8660,La Bussie,StopPoint:40:127,STIF:Line::C00763:,34 Sud,C00763,059440034:34Sud,-,STIVO,STIVO,2017-01-03,1,628371.4,6881931.0,49.0332699626, 2.02043760267
STIF:StopPoint:Q:8662:,66734,Rond-point du Golf,51505,Rond-point du Golf,8662,Rd Pt du Golf,StopPoint:40:35,STIF:Line::C00763:,34 Sud,C00763,059440034:34Sud,-,STIVO,STIVO,2017-01-03,1,627980.7,6882773.0,49.0407966874, 2.01495146875
STIF:StopPoint:Q:8663:,66794,L'Orangerie,51472,L'Orangerie,8663,L'Orangerie,StopPoint:40:36,STIF:Line::C00763:,34 Sud,C00763,059440034:34Sud,-,STIVO,STIVO,2017-01-03,1,627642.3,6883186.5,49.0444763974, 2.01025257819
STIF:StopPoint:Q:8678:,67024,Maison d'Arrêt,51493,Maison d'Arrêt,8678,Maison d'Arrêt,StopPoint:40:522,STIF:Line::C00764:,34 Nord,C00764,059440035:34Nord,-,STIVO,STIVO,2017-01-03,1,633642.75,6886038.5,49.0707667439, 2.09187375288
STIF:StopPoint:Q:8679:,66816,Pontoise (Gare),44496,Pontoise (Gare),8679,Pontoise Gare,StopPoint:40:498,STIF:Line::C00764:,34 Nord,C00764,059440035:34Nord,-,STIVO,STIVO,2017-01-03,1,633915.56,6883413.0,49.0471892306, 2.09601827233
STIF:StopPoint:Q:8680:,66820,Hôtel Dieu,47602,Hôtel Dieu,8680,Hôtel Dieu,StopPoint:40:499,STIF:Line::C00763:,34 Sud,C00763,059440034:34Sud,-,STIVO,STIVO,2017-01-03,1,634233.94,6883484.0,49.0478602873, 2.10036201073
STIF:StopPoint:Q:8680:,66820,Hôtel Dieu,47602,Hôtel Dieu,8680,Hôtel Dieu,StopPoint:40:499,STIF:Line::C00764:,34 Nord,C00764,059440035:34Nord,-,STIVO,STIVO,2017-01-03,1,634233.94,6883484.0,49.0478602873, 2.10036201073
STIF:StopPoint:Q:8681:,66851,Quai du Pothuis,47598,Quai du Pothuis,8681,Quai du Pothuis,StopPoint:40:500,STIF:Line::C00764:,34 Nord,C00764,059440035:34Nord,-,STIVO,STIVO,2017-01-03,1,634433.06,6883749.0,49.0502632741, 2.10304443547
STIF:StopPoint:Q:8682:,66868,Poste,44548,Poste,8682,La Poste,StopPoint:40:501,STIF:Line::C00764:,34 Nord,C00764,059440035:34Nord,-,STIVO,STIVO,2017-01-03,1,634095.7,6883915.0,49.0517212341, 2.09840382378
STIF:StopPoint:Q:8683:,66884,La Citadelle,51512,La Citadelle,8683,La Citadelle,StopPoint:40:502,STIF:Line::C00764:,34 Nord,C00764,059440035:34Nord,-,STIVO,STIVO,2017-01-03,1,633830.25,6884082.0,49.0531954204, 2.09474649261
STIF:StopPoint:Q:8684:,66903,Cimetière,51405,Cimetière,8684,Cimetière,StopPoint:40:503,STIF:Line::C00764:,34 Nord,C00764,059440035:34Nord,-,STIVO,STIVO,2017-01-03,1,633673.75,6884255.5,49.054739201, 2.09257836356
STIF:StopPoint:Q:8685:,66935,Lycée Camille Pissarro / Place de la Paix,43838,Lycée Camille Pissarro,8685,Lycée Pissaro,StopPoint:40:504,STIF:Line::C00764:,34 Nord,C00764,059440035:34Nord,-,STIVO,STIVO,2017-01-03,1,633584.0,6884519.0,49.0570990346, 2.09130910161
STIF:StopPoint:Q:8686:,66965,Normandie,46798,Normandie,8686,Normandie,StopPoint:40:171,STIF:Line::C00764:,34 Nord,C00764,059440035:34Nord,-,STIVO,STIVO,2017-01-03,1,633518.2,6885009.0,49.0614977698, 2.09033168891
STIF:StopPoint:Q:8687:,66969,Alsace Bretagne,51380,Alsace Bretagne,8687,Alsace Bretagne,StopPoint:40:163,STIF:Line::C00764:,34 Nord,C00764,059440035:34Nord,-,STIVO,STIVO,2017-01-03,1,633574.5,6885168.5,49.0629376456, 2.09107685141
STIF:StopPoint:Q:8688:,66953,Hôpital René Dubos / Hopital-Administration,43384,Hôpital René Dubos,8688,Hôpital R. Dubos,StopPoint:40:505,STIF:Line::C00764:,34 Nord,C00764,059440035:34Nord,-,STIVO,STIVO,2017-01-03,1,633820.4,6885294.5,49.0640958994, 2.09442151887
STIF:StopPoint:Q:8689:,66953,Hôpital René Dubos / Hopital-Administration,46797,Hopital-Administration,8689,Hôpital-Admin.,StopPoint:40:175,STIF:Line::C00764:,34 Nord,C00764,059440035:34Nord,-,STIVO,STIVO,2017-01-03,1,633771.5,6884948.0,49.0609755123, 2.09380685805
STIF:StopPoint:Q:8690:,66939,Ch. Bouticourt,51400,Ch. Bouticourt,8690,Ch. Bouticourt,StopPoint:40:506,STIF:Line::C00764:,34 Nord,C00764,059440035:34Nord,-,STIVO,STIVO,2017-01-03,1,633672.44,6884811.0,49.0597335289, 2.09247309992
STIF:StopPoint:Q:8691:,66935,Lycée Camille Pissarro / Place de la Paix,46796,Place de la Paix,8691,Place de la Paix,StopPoint:40:507,STIF:Line::C00764:,34 Nord,C00764,059440035:34Nord,-,STIVO,STIVO,2017-01-03,1,633419.1,6884636.0,49.0581338892, 2.08903470478
STIF:StopPoint:Q:8692:,66920,Nobel,51492,Nobel,8692,Nobel,StopPoint:40:508,STIF:Line::C00764:,34 Nord,C00764,059440035:34Nord,-,STIVO,STIVO,2017-01-03,1,633155.082,6884495.499,49.0568432149, 2.08544497532
STIF:StopPoint:Q:8693:,66941,Louvrais,51475,Louvrais,8693,Les Louvrais,StopPoint:40:509,STIF:Line::C00764:,34 Nord,C00764,059440035:34Nord,-,STIVO,STIVO,2017-01-03,1,633186.0,6884849.0,49.0600247309, 2.08581195746
STIF:StopPoint:Q:8694:,66962,Boblingen,51390,Boblingen,8694,Boblingen,StopPoint:40:162,STIF:Line::C00764:,34 Nord,C00764,059440035:34Nord,-,STIVO,STIVO,2017-01-03,1,633356.75,6885063.5,49.0619710296, 2.0881141585
STIF:StopPoint:Q:8695:,66978,Croix Saint Simeon,42799,Croix Saint Simeon,8695,Croix St Siméon,StopPoint:40:172,STIF:Line::C00764:,34 Nord,C00764,059440035:34Nord,-,STIVO,STIVO,2017-01-03,1,633417.56,6885288.0,49.063995793, 2.08891071128
STIF:StopPoint:Q:8697:,67037,Lycee Paul Emile Victor / Stade Chri. Léon,418843,Réservoir,8697,Réservoir,StopPoint:40:511,STIF:Line::C00764:,34 Nord,C00764,059440035:34Nord,-,STIVO,STIVO,2017-01-03,1,632020.56,6886144.0,49.0715454779, 2.06965843543
STIF:StopPoint:Q:8698:,67008,Voltigeurs,51533,Voltigeurs,8698,Voltigeurs,StopPoint:40:512,STIF:Line::C00764:,34 Nord,C00764,059440035:34Nord,-,STIVO,STIVO,2017-01-03,1,631908.9,6885817.0,49.0685936515, 2.06818324789
STIF:StopPoint:Q:8699:,66988,Montgeroult,51491,Montgeroult,8699,Montgeroult,StopPoint:40:513,STIF:Line::C00764:,34 Nord,C00764,059440035:34Nord,-,STIVO,STIVO,2017-01-03,1,631779.2,6885482.5,49.0655724499, 2.06646260375
STIF:StopPoint:Q:8700:,66981,Château de Grouchy,51402,Château de Grouchy,8700,Chât. de Grouchy,StopPoint:40:514,STIF:Line::C00764:,34 Nord,C00764,059440035:34Nord,-,STIVO,STIVO,2017-01-03,1,631660.6,6885292.5,49.0638515739, 2.06487061532
STIF:StopPoint:Q:8701:,66956,Pasteur,51778,Pasteur,8701,Pasteur,StopPoint:40:208,STIF:Line::C00764:,34 Nord,C00764,059440035:34Nord,-,STIVO,STIVO,2017-01-03,1,631699.25,6885012.5,49.0613382501, 2.06544478155
STIF:StopPoint:Q:8702:,66977,Osny (Gare),51494,Osny (Gare),8702,Osny Gare SNCF,StopPoint:40:209,STIF:Line::C00764:,34 Nord,C00764,059440035:34Nord,-,STIVO,STIVO,2017-01-03,1,631045.06,6885297.5,49.0638306897, 2.0564477895
STIF:StopPoint:Q:8703:,66964,Le Vauvarois,43668,Le Vauvarois,8703,Le Vauvarois,StopPoint:40:210,STIF:Line::C00764:,34 Nord,C00764,059440035:34Nord,-,STIVO,STIVO,2017-01-03,1,630614.75,6885110.5,49.0621030283, 2.05059092765
STIF:StopPoint:Q:8704:,66937,Collège la Bruyère,51398,Collège la Bruyère,8704,CES La Bruyère,StopPoint:40:211,STIF:Line::C00764:,34 Nord,C00764,059440035:34Nord,-,STIVO,STIVO,2017-01-03,1,630480.94,6884768.0,49.059009184, 2.04881661244
STIF:StopPoint:Q:8705:,66901,Epine Martin,51412,Epine Martin,8705,Epine Martin,StopPoint:40:212,STIF:Line::C00764:,34 Nord,C00764,059440035:34Nord,-,STIVO,STIVO,2017-01-03,1,630310.7,6884253.5,49.0543649171, 2.04657255173
STIF:StopPoint:Q:8706:,66855,Le Verger,51449,Le Verger,8706,Le Verger,StopPoint:40:515,STIF:Line::C00764:,34 Nord,C00764,059440035:34Nord,-,STIVO,STIVO,2017-01-03,1,630094.25,6883824.5,49.0504842817, 2.04368264176
STIF:StopPoint:Q:8707:,66861,Centau. Martelet,51395,Centau. Martelet,8707,Centau. Martelet,StopPoint:40:516,STIF:Line::C00764:,34 Nord,C00764,059440035:34Nord,-,STIVO,STIVO,2017-01-03,1,629914.6,6883855.0,49.0507389168, 2.04122018777
STIF:StopPoint:Q:8708:,66858,Cergy Saint-Christophe,47897,Cergy Saint-Christophe,8708,St Christ. RER,StopPoint:40:517,STIF:Line::C00764:,34 Nord,C00764,059440035:34Nord,-,STIVO,STIVO,2017-01-03,1,629371.25,6883777.5,49.0499825708, 2.0338007817
STIF:StopPoint:Q:8709:,66838,Musaraigne,44187,Musaraigne,8709,Musaraigne,StopPoint:40:518,STIF:Line::C00764:,34 Nord,C00764,059440035:34Nord,-,STIVO,STIVO,2017-01-03,1,629083.3,6883686.0,49.0491281572, 2.02987740743
STIF:StopPoint:Q:8710:,66845,La Belle Heaumière,51388,La Belle Heaumière,8710,Belle Heaumière,StopPoint:40:519,STIF:Line::C00764:,34 Nord,C00764,059440035:34Nord,-,STIVO,STIVO,2017-01-03,1,628649.25,6883735.5,49.0495251124, 2.02393194584
STIF:StopPoint:Q:8711:,66850,Hérons,51420,Hérons,8711,Hérons,StopPoint:40:520,STIF:Line::C00764:,34 Nord,C00764,059440035:34Nord,-,STIVO,STIVO,2017-01-03,1,628191.9,6883767.5,49.0497618266, 2.0176706611
STIF:StopPoint:Q:8712:,66834,Cergy Le Haut,43104,Cergy Le Haut,8712,Cergy Le Ht RER,StopPoint:40:21,STIF:Line::C00764:,34 Nord,C00764,059440035:34Nord,-,STIVO,STIVO,2017-01-03,1,627688.0,6883512.0,49.0474080903, 2.01082184917
STIF:StopPoint:Q:8712:,66834,Cergy Le Haut,43104,Cergy Le Haut,8712,Cergy Le Ht RER,StopPoint:40:21,STIF:Line::C00763:,34 Sud,C00763,059440034:34Sud,-,STIVO,STIVO,2017-01-03,1,627688.0,6883512.0,49.0474080903, 2.01082184917
STIF:StopPoint:Q:8713:,67015,Fleurance Muguet,56397,Fleurance Muguet,8713,Fleurance Muguet,StopPoint:40:495,STIF:Line::C00764:,34 Nord,C00764,059440035:34Nord,-,STIVO,STIVO,2017-01-03,1,632707.0,6885888.5,49.0693206794, 2.0790927226
STIF:StopPoint:Q:8714:,67023,Jean Jaurès,51421,Jean Jaurès,8714,Jean Jaurès,StopPoint:40:521,STIF:Line::C00764:,34 Nord,C00764,059440035:34Nord,-,STIVO,STIVO,2017-01-03,1,632380.5,6886043.0,49.0706754376, 2.0746001879
STIF:StopPoint:Q:8715:,67030,Demi Lieue,42833,Demi Lieue,8715,Demi Lieue,StopPoint:40:448,STIF:Line::C00764:,34 Nord,C00764,059440035:34Nord,-,STIVO,STIVO,2017-01-03,1,632909.9,6886121.5,49.071436781, 2.08183209098
STIF:StopPoint:Q:8716:,67058,Centre Commercial de l'Oseraie,42497,Centre Commercial de l'Oseraie,8716,C.Cial L'Oseraie,StopPoint:40:510,STIF:Line::C00764:,34 Nord,C00764,059440035:34Nord,-,STIVO,STIVO,2017-01-03,1,632537.7,6886792.5,49.0774305617, 2.07663139634
STIF:StopPoint:Q:8717:,66834,Cergy Le Haut,43104,Cergy Le Haut,8717,Cergy Le Ht RER,StopPoint:40:547,STIF:Line::C00763:,34 Sud,C00763,059440034:34Sud,-,STIVO,STIVO,2017-01-03,1,627659.94,6883501.0,49.0473060292, 2.01043993359
STIF:StopPoint:Q:8718:,66794,L'Orangerie,51472,L'Orangerie,8718,L'Orangerie,StopPoint:40:41,STIF:Line::C00763:,34 Sud,C00763,059440034:34Sud,-,STIVO,STIVO,2017-01-03,1,627677.7,6883235.0,49.0449164461, 2.01072843669
STIF:StopPoint:Q:8719:,66734,Rond-point du Golf,51505,Rond-point du Golf,8719,Rd Pt du Golf,StopPoint:40:134,STIF:Line::C00763:,34 Sud,C00763,059440034:34Sud,-,STIVO,STIVO,2017-01-03,1,628050.5,6882638.5,49.0395952266, 2.01592898903
STIF:StopPoint:Q:8720:,66678,Boris Vian,42366,Boris Vian,8720,Boris Vian,StopPoint:40:548,STIF:Line::C00763:,34 Sud,C00763,059440034:34Sud,-,STIVO,STIVO,2017-01-03,1,628188.5,6882173.5,49.0354298598, 2.01789535226
STIF:StopPoint:Q:8721:,66645,La Bussie,43517,La Bussie,8721,La Bussie,StopPoint:40:549,STIF:Line::C00763:,34 Sud,C00763,059440034:34Sud,-,STIVO,STIVO,2017-01-03,1,628356.0,6881883.5,49.0328411701, 2.02023508009
STIF:StopPoint:Q:8722:,66619,Rond-Point de la Croix Lieu / La Bussie,44670,Rond-Point de la Croix Lieu / La Bussie,8722,La Croix Lieu,StopPoint:40:129,STIF:Line::C00763:,34 Sud,C00763,059440034:34Sud,-,STIVO,STIVO,2017-01-03,1,628476.75,6881628.5,49.0305619108, 2.0219294159
STIF:StopPoint:Q:8723:,66543,La Marnière,43561,La Marnière,8723,La Marnière,StopPoint:40:550,STIF:Line::C00763:,34 Sud,C00763,059440034:34Sud,-,STIVO,STIVO,2017-01-03,1,628487.25,6880855.0,49.0236084664, 2.02220396234
STIF:StopPoint:Q:8724:,66513,Les Valanchards,49049,Les Valanchards,8724,Les Valanchards,StopPoint:40:551,STIF:Line::C00763:,34 Sud,C00763,059440034:34Sud,-,STIVO,STIVO,2017-01-03,1,628438.56,6880510.5,49.0205055956, 2.02159665243
STIF:StopPoint:Q:8725:,66428,Les Tremblays,51468,Les Tremblays,8725,Les Tremblays,StopPoint:40:301,STIF:Line::C00763:,34 Sud,C00763,059440034:34Sud,-,STIVO,STIVO,2017-01-03,1,628899.1,6879673.0,49.0130266158, 2.02803355523
STIF:StopPoint:Q:8726:,66392,Le Noyer / Les Merisiers,43651,Le Noyer / Temps Perdu,8726,Le Noyer,StopPoint:40:552,STIF:Line::C00763:,34 Sud,C00763,059440034:34Sud,-,STIVO,STIVO,2017-01-03,1,629168.6,6879391.0,49.0105208575, 2.03176458283
STIF:StopPoint:Q:8727:,66352,Les Forbeux,51458,Les Forbeux,8727,Les Forboeufs,StopPoint:40:299,STIF:Line::C00763:,34 Sud,C00763,059440034:34Sud,-,STIVO,STIVO,2017-01-03,1,629439.7,6879180.0,49.0086535336, 2.03550526497
STIF:StopPoint:Q:8728:,66377,Stade,51772,Stade,8728,Le Stade,StopPoint:40:300,STIF:Line::C00763:,34 Sud,C00763,059440034:34Sud,-,STIVO,STIVO,2017-01-03,1,629816.1,6879377.5,49.0104705399, 2.04061700219
STIF:StopPoint:Q:8729:,66383,Les Jouanes,43746,Les Jouanes,8729,Les Jouannes,StopPoint:40:306,STIF:Line::C00763:,34 Sud,C00763,059440034:34Sud,-,STIVO,STIVO,2017-01-03,1,630283.06,6879404.5,49.010764149, 2.04699506357
STIF:StopPoint:Q:8730:,66388,Boile / Vignes Blanches,51470,Vignes Blanches,8730,Vignes Blanches,StopPoint:40:307,STIF:Line::C00763:,34 Sud,C00763,059440034:34Sud,-,STIVO,STIVO,2017-01-03,1,630566.3,6879453.0,49.0112309011, 2.05085850783
STIF:StopPoint:Q:8731:,66408,Rond-point Croix Saint- Jacques,51409,Rond-point Croix Saint- Jacques,8731,Croix St Jacques,StopPoint:40:308,STIF:Line::C00763:,34 Sud,C00763,059440034:34Sud,-,STIVO,STIVO,2017-01-03,1,630735.75,6879518.5,49.0118381216, 2.05316388927
STIF:StopPoint:Q:8732:,66438,Le Pont,51447,Le Pont,8732,Le Pont,StopPoint:40:553,STIF:Line::C00763:,34 Sud,C00763,059440034:34Sud,-,STIVO,STIVO,2017-01-03,1,631210.6,6879774.5,49.0141909091, 2.05961275595
STIF:StopPoint:Q:8733:,66423,Mairie,51478,Mairie,8733,Mairie,StopPoint:40:554,STIF:Line::C00763:,34 Sud,C00763,059440034:34Sud,-,STIVO,STIVO,2017-01-03,1,631438.7,6879682.5,49.013388098, 2.06274563702
STIF:StopPoint:Q:8734:,66435,Les Trembles,51469,Les Trembles,8734,Les Trembles,StopPoint:40:555,STIF:Line::C00763:,34 Sud,C00763,059440034:34Sud,-,STIVO,STIVO,2017-01-03,1,632006.8,6879853.0,49.0149814912, 2.07048358499
STIF:StopPoint:Q:8735:,73607,Gay Lussac,51416,Gay Lussac,8735,Gay Lussac,StopPoint:40:556,STIF:Line::C00763:,34 Sud,C00763,059440034:34Sud,-,STIVO,STIVO,2017-01-03,1,632467.4,6879952.0,49.015920215, 2.07676392227
STIF:StopPoint:Q:8736:,66579,Les Bellevues,51451,Les Bellevues,8736,Les Bellevues,StopPoint:40:561,STIF:Line::C00763:,34 Sud,C00763,059440034:34Sud,-,STIVO,STIVO,2017-01-03,1,635512.56,6881140.5,49.0269192688, 2.11820923139
STIF:StopPoint:Q:8737:,66552,Le Gros Murger,51444,Le Gros Murger,8737,Le Gros Murger,StopPoint:40:573,STIF:Line::C00763:,34 Sud,C00763,059440034:34Sud,-,STIVO,STIVO,2017-01-03,1,635599.1,6880978.0,49.0254668768, 2.11941724561
STIF:StopPoint:Q:8738:,66529,Les Tilleuls,51467,Les Tilleuls,8738,Les Tilleuls,StopPoint:40:563,STIF:Line::C00763:,34 Sud,C00763,059440034:34Sud,-,STIVO,STIVO,2017-01-03,1,635624.1,6880740.0,49.0233294654, 2.11979532804
STIF:StopPoint:Q:8739:,66538,La Patelle,51432,La Patelle,8739,La Patelle,StopPoint:40:564,STIF:Line::C00763:,34 Sud,C00763,059440034:34Sud,-,STIVO,STIVO,2017-01-03,1,636071.013,6880876.164,49.0245983907, 2.12588481108
STIF:StopPoint:Q:8740:,66582,L'Olivier,51471,L'Olivier,8740,L'Olivier,StopPoint:40:565,STIF:Line::C00763:,34 Sud,C00763,059440034:34Sud,-,STIVO,STIVO,2017-01-03,1,635930.25,6881252.0,49.0279635959, 2.12390327103
STIF:StopPoint:Q:8741:,66598,La Chaufferie,51426,La Chaufferie,8741,La Chaufferie,StopPoint:40:566,STIF:Line::C00763:,34 Sud,C00763,059440034:34Sud,-,STIVO,STIVO,2017-01-03,1,635700.0,6881444.0,49.0296668974, 2.12072583343
STIF:StopPoint:Q:8742:,66816,Pontoise (Gare),44496,Pontoise (Gare),8742,Pontoise Gare,StopPoint:40:568,STIF:Line::C00763:,34 Sud,C00763,059440034:34Sud,-,STIVO,STIVO,2017-01-03,1,633922.44,6883395.5,49.0470325958, 2.09611511708
STIF:StopPoint:Q:8743:,66803,Saint-Ouen l'Aumône,47601,Poste,8743,La Poste,StopPoint:40:403,STIF:Line::C00763:,34 Sud,C00763,059440034:34Sud,-,STIVO,STIVO,2017-01-03,1,634638.25,6883311.0,49.0463461285, 2.10591903567
STIF:StopPoint:Q:8745:,66745,Clos du Roi,51407,Clos du Roi,8745,Clos du Roi,StopPoint:40:417,STIF:Line::C00763:,34 Sud,C00763,059440034:34Sud,-,STIVO,STIVO,2017-01-03,1,635102.56,6882783.0,49.041645945, 2.11235096553
STIF:StopPoint:Q:8746:,66723,M. De L'Hospital,51489,M. De L'Hospital,8746,M. de l'Hospital,StopPoint:40:418,STIF:Line::C00763:,34 Sud,C00763,059440034:34Sud,-,STIVO,STIVO,2017-01-03,1,635335.6,6882568.5,49.0397408655, 2.11557101422
STIF:StopPoint:Q:8747:,66708,Lycée Edmond Rostand,43851,Lycée Edmond Rostand,8747,Lycée E. Rostand,StopPoint:40:419,STIF:Line::C00763:,34 Sud,C00763,059440034:34Sud,-,STIVO,STIVO,2017-01-03,1,635481.4,6882426.0,49.0384742976, 2.11758676554
STIF:StopPoint:Q:8748:,66668,Louis Delage,51473,Louis Delage,8748,Louis Delage,StopPoint:40:420,STIF:Line::C00763:,34 Sud,C00763,059440034:34Sud,-,STIVO,STIVO,2017-01-03,1,635848.44,6882100.5,49.0355844552, 2.12265577547
STIF:StopPoint:Q:8749:,66659,Saint-Ouen l'Aumône - Liesse,43150,Saint-Ouen l'Aumône - Liesse,8749,Gare de Liesse,StopPoint:40:421,STIF:Line::C00763:,34 Sud,C00763,059440034:34Sud,-,STIVO,STIVO,2017-01-03,1,636253.25,6881872.0,49.0335702864, 2.12822605262
STIF:StopPoint:Q:8750:,66579,Les Bellevues,51451,Les Bellevues,8750,Les Bellevues,StopPoint:40:574,STIF:Line::C00763:,34 Sud,C00763,059440034:34Sud,-,STIVO,STIVO,2017-01-03,1,635390.1,6881197.5,49.0274194605, 2.11652615279
STIF:StopPoint:Q:8751:,66545,F. Chatelain,51414,F. Chatelain,8751,F. Châtelain,StopPoint:40:339,STIF:Line::C00763:,34 Sud,C00763,059440034:34Sud,-,STIVO,STIVO,2017-01-03,1,635054.3,6880838.5,49.0241577389, 2.11199002343
STIF:StopPoint:Q:8752:,66519,Route Pierrelaye,51507,Route Pierrelaye,8752,Route Pierrelaye,StopPoint:40:327,STIF:Line::C00763:,34 Sud,C00763,059440034:34Sud,-,STIVO,STIVO,2017-01-03,1,634857.25,6880582.5,49.0218360231, 2.10933544493
STIF:StopPoint:Q:8753:,66502,Les Beaux Vents,51450,Les Beaux Vents,8753,Les Beaux Vents,StopPoint:40:575,STIF:Line::C00763:,34 Sud,C00763,059440034:34Sud,-,STIVO,STIVO,2017-01-03,1,634643.44,6880466.5,49.0207713162, 2.10643032301
STIF:StopPoint:Q:8754:,66495,L'Ourcq-La Marne,51474,L'Ourcq-La Marne,8754,L'Ourcq-La Marne,StopPoint:40:576,STIF:Line::C00763:,34 Sud,C00763,059440034:34Sud,-,STIVO,STIVO,2017-01-03,1,634427.06,6880407.0,49.0202142823, 2.10348141634
STIF:StopPoint:Q:8755:,66470,La Challe,51424,La Challe,8755,La Challe,StopPoint:40:333,STIF:Line::C00763:,34 Sud,C00763,059440034:34Sud,-,STIVO,STIVO,2017-01-03,1,634224.25,6880183.0,49.0181795009, 2.10074369686
STIF:StopPoint:Q:8756:,66469,Jean Jaurès,51769,Jean Jaurès,8756,Jean Jaurès,StopPoint:40:334,STIF:Line::C00763:,34 Sud,C00763,059440034:34Sud,-,STIVO,STIVO,2017-01-03,1,633944.25,6880156.5,49.0179124988, 2.09692013993
STIF:StopPoint:Q:8757:,66513,Les Valanchards,49049,Les Valanchards,8757,Les Valanchards,StopPoint:40:584,STIF:Line::C00763:,34 Sud,C00763,059440034:34Sud,-,STIVO,STIVO,2017-01-03,1,628481.3,6880619.0,49.0214858957, 2.02216257383
STIF:StopPoint:Q:8758:,66543,La Marnière,43561,La Marnière,8758,La Marnière,StopPoint:40:263,STIF:Line::C00763:,34 Sud,C00763,059440034:34Sud,-,STIVO,STIVO,2017-01-03,1,628500.1,6880955.5,49.0245135049, 2.02236263042
STIF:StopPoint:Q:8779:,66436,Neuville Université,47879,Neuville Université,8779,Neuville RER,StopPoint:40:336,STIF:Line::C00763:,34 Sud,C00763,059440034:34Sud,-,STIVO,STIVO,2017-01-03,1,632734.4,6879854.0,49.0150670846, 2.08042934194
STIF:StopPoint:Q:8911:,66598,La Chaufferie,51426,La Chaufferie,8911,La Chaufferie,StopPoint:40:569,STIF:Line::C00763:,34 Sud,C00763,059440034:34Sud,-,STIVO,STIVO,2017-01-03,1,635730.9,6881431.5,49.0295576004, 2.12115024481
STIF:StopPoint:Q:8912:,66582,L'Olivier,51471,L'Olivier,8912,L'Olivier,StopPoint:40:570,STIF:Line::C00763:,34 Sud,C00763,059440034:34Sud,-,STIVO,STIVO,2017-01-03,1,635964.75,6881192.0,49.027427563, 2.12438408667
STIF:StopPoint:Q:8913:,66538,La Patelle,51432,La Patelle,8913,La Patelle,StopPoint:40:571,STIF:Line::C00763:,34 Sud,C00763,059440034:34Sud,-,STIVO,STIVO,2017-01-03,1,636044.9,6880859.5,49.0244459606, 2.12553031467
STIF:StopPoint:Q:8914:,66529,Les Tilleuls,51467,Les Tilleuls,8914,Les Tilleuls,StopPoint:40:572,STIF:Line::C00763:,34 Sud,C00763,059440034:34Sud,-,STIVO,STIVO,2017-01-03,1,635541.25,6880745.5,49.0233706078, 2.11866178371
STIF:StopPoint:Q:8915:,66552,Le Gros Murger,51444,Le Gros Murger,8915,Le Gros Murger,StopPoint:40:562,STIF:Line::C00763:,34 Sud,C00763,059440034:34Sud,-,STIVO,STIVO,2017-01-03,1,635624.3,6881002.0,49.025685193, 2.11975813003
STIF:StopPoint:Q:8916:,66579,Les Bellevues,51451,Les Bellevues,8916,Les Bellevues,StopPoint:40:567,STIF:Line::C00763:,34 Sud,C00763,059440034:34Sud,-,STIVO,STIVO,2017-01-03,1,635462.6,6881267.0,49.0280516399, 2.11750681237
STIF:StopPoint:Q:8928:,66678,Boris Vian,42366,Boris Vian,8928,Boris Vian,StopPoint:40:152,STIF:Line::C00763:,34 Sud,C00763,059440034:34Sud,-,STIVO,STIVO,2017-01-03,1,628128.4,6882276.0,49.0363447149, 2.01705605158
STIF:StopPoint:Q:9045:,66513,Les Valanchards,49049,Les Valanchards,9045,Les Valanchards,StopPoint:40:145,STIF:Line::C00763:,34 Sud,C00763,059440034:34Sud,-,STIVO,STIVO,2017-01-03,1,628513.6,6880543.5,49.0208106597, 2.02261692617
STIF:StopPoint:Q:9046:,66496,Georges Brassens,51418,Georges Brassens,9046,Georges Brassens,StopPoint:40:146,STIF:Line::C00763:,34 Sud,C00763,059440034:34Sud,-,STIVO,STIVO,2017-01-03,1,628796.2,6880510.5,49.0205453417, 2.02648588645
STIF:StopPoint:Q:9047:,66531,Mendès France,51486,Mendès France,9047,Mendès France,StopPoint:40:147,STIF:Line::C00763:,34 Sud,C00763,059440034:34Sud,-,STIVO,STIVO,2017-01-03,1,628811.75,6880814.0,49.0232758788, 2.02664732035
STIF:StopPoint:Q:9048:,66543,La Marnière,43561,La Marnière,9048,La Marnière,StopPoint:40:148,STIF:Line::C00763:,34 Sud,C00763,059440034:34Sud,-,STIVO,STIVO,2017-01-03,1,628430.75,6880910.0,49.0240966848, 2.02142219593
STIF:StopPoint:Q:9049:,420433,Simone Signoret,51529,Simone Signoret,9049,Simone Signoret,StopPoint:40:149,STIF:Line::C00763:,34 Sud,C00763,059440034:34Sud,-,STIVO,STIVO,2017-01-03,1,628234.06,6880932.0,49.0242725417, 2.01872936061
STIF:StopPoint:Q:9050:,66569,Le Boulingrin,51438,Le Boulingrin,9050,Le Boulingrin,StopPoint:40:150,STIF:Line::C00763:,34 Sud,C00763,059440034:34Sud,-,STIVO,STIVO,2017-01-03,1,628076.56,6881221.0,49.0268533521, 2.01652683889
